employee_id,business_domain_id,domain_name,proficiency,experience_value,etl_date,ingest_ts,ingest_ts_offset
613c1df9-843e-4aac-bf75-5eaeefd23b13,c385417d-973b-41b5-b07f-030e603aae0b,Retail bank,4,9.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
71c89ef7-7481-41d0-a692-f3124da4a688,3d94e03e-3e8b-4a54-912d-e22dac57863f,Other industries,3,6.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
71c89ef7-7481-41d0-a692-f3124da4a688,89331b1a-46a4-44b3-b51e-66f5f1bd43b1,Market data and reference data provider,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
71c89ef7-7481-41d0-a692-f3124da4a688,d9de6682-85f3-408a-942e-9acc4ca577ce,Consulting and financial services,3,1.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
b190fa1c-3f67-4233-b69b-6f4502e3ec2d,8ca09f4a-676a-468c-b847-cfd6af9d1821,Telecommunications,3,7.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
b190fa1c-3f67-4233-b69b-6f4502e3ec2d,0ef3b9f1-10ad-422a-ad0b-2ad50b50d532,Asset manager,2,1.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
b190fa1c-3f67-4233-b69b-6f4502e3ec2d,f487a2c1-3486-4aeb-aa3e-b0ffaa6f4a2d,Military,2,7.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
b190fa1c-3f67-4233-b69b-6f4502e3ec2d,c47a2054-cd5d-4dcb-a3c2-ba10112c8cc9,Investment bank / global markets,2,1.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
b190fa1c-3f67-4233-b69b-6f4502e3ec2d,c35f013a-6484-4696-a485-aedf2d998fd6,Trading,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
b190fa1c-3f67-4233-b69b-6f4502e3ec2d,38b523b3-b333-463f-81f4-1b7ed45b0d22,Intellectual Property,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
74778cb5-7f31-4273-9272-f4751752f2f9,8ca09f4a-676a-468c-b847-cfd6af9d1821,Telecommunications,3,5.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
74778cb5-7f31-4273-9272-f4751752f2f9,3d94e03e-3e8b-4a54-912d-e22dac57863f,Other industries,3,13.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
6630e3cf-1a60-4171-b293-5243b2002280,c47a2054-cd5d-4dcb-a3c2-ba10112c8cc9,Investment bank / global markets,2,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
6630e3cf-1a60-4171-b293-5243b2002280,a7d5a7cb-2dec-4e02-b53f-8c57eedc4ca8,Corporate Finance,3,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
6630e3cf-1a60-4171-b293-5243b2002280,c47a2054-cd5d-4dcb-a3c2-ba10112c8cc9,Investment bank / global markets,2,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
9d908101-3696-4666-b293-c533efd26ae0,3241708b-d95a-48d4-a66c-9130975d692e,Insurance company,3,4.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
9d908101-3696-4666-b293-c533efd26ae0,88f74b36-4b5e-45c0-8934-5293c2bba27c,Real Estate,3,5.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
b9c93c90-3994-484f-838c-9d42debb77fc,c47a2054-cd5d-4dcb-a3c2-ba10112c8cc9,Investment bank / global markets,4,10.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
3ad0f514-8044-40d3-8ff0-6b60a7f1fec4,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,3,5.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
cdb718e3-20b2-4a74-8694-48deb5e183c4,c47a2054-cd5d-4dcb-a3c2-ba10112c8cc9,Investment bank / global markets,3,8.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
4bb29488-9b91-4ef6-949a-bd189d213020,d9de6682-85f3-408a-942e-9acc4ca577ce,Consulting and financial services,3,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
e8d522ba-cef4-47ff-a76c-6185d2a69962,c47a2054-cd5d-4dcb-a3c2-ba10112c8cc9,Investment bank / global markets,3,1.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
84f27300-d705-4da0-96da-b56480403401,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,3,8.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
762f45b1-1ca8-496b-ac97-9ea15ac91021,c47a2054-cd5d-4dcb-a3c2-ba10112c8cc9,Investment bank / global markets,4,10.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
d9303494-c578-4ef2-be40-aab94582ce37,28390c8e-564a-4ad6-a51b-6737f4701ec0,Commercial bank,3,1.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
c0131986-d68a-460f-a6c5-207078e2ac99,737dbe07-02c2-4f94-b630-a0fc2e06db79,Risk IT,3,1.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
a905d2d9-e5e8-46f9-977c-9c9bcd33c71d,97ae2b6c-ba62-4911-b4a6-46519d53b01b,Finance IT,3,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
a905d2d9-e5e8-46f9-977c-9c9bcd33c71d,3d94e03e-3e8b-4a54-912d-e22dac57863f,Other industries,3,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
e4715659-4051-4bf1-a1f5-23ab7df5e9a5,140713e0-19f8-4e92-8210-e1ff82ee6547,Accounting,3,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
f8c2db5a-cf80-4c5f-bc98-52a49c98a13d,79b3555b-8b73-4ba5-b801-e949b3f0f3ea,Investment Banking,3,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
f8c2db5a-cf80-4c5f-bc98-52a49c98a13d,3d94e03e-3e8b-4a54-912d-e22dac57863f,Other industries,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
d7936a35-d917-434e-9d66-86cbb9ace359,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,5,10.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
02f5778c-c082-440c-9384-2ef90a703cbb,8ca09f4a-676a-468c-b847-cfd6af9d1821,Telecommunications,3,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
f1b6c8cd-6127-40ec-903a-f502847411f1,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,4,10.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
85ba6f4d-e699-4c4d-9798-296c0301d310,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,4,10.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
004e784d-6b15-45ae-8b45-a03801419057,28390c8e-564a-4ad6-a51b-6737f4701ec0,Commercial bank,3,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
3459c639-9dad-4cad-bbe0-014efa67f040,c385417d-973b-41b5-b07f-030e603aae0b,Retail bank,3,7.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
6e917190-c7d8-456f-bf04-1b1be172814f,c47a2054-cd5d-4dcb-a3c2-ba10112c8cc9,Investment bank / global markets,5,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
57550b38-1446-48cf-96f9-f5b4867e9858,97ae2b6c-ba62-4911-b4a6-46519d53b01b,Finance IT,3,5.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
57550b38-1446-48cf-96f9-f5b4867e9858,3d94e03e-3e8b-4a54-912d-e22dac57863f,Other industries,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
57550b38-1446-48cf-96f9-f5b4867e9858,1e5cc100-68d2-4ae9-9dc9-600a7c290f8b,Energy,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
9ba1bdbf-767c-4979-ba32-c87743e87c1b,79b3555b-8b73-4ba5-b801-e949b3f0f3ea,Investment Banking,3,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
9ba1bdbf-767c-4979-ba32-c87743e87c1b,c35f013a-6484-4696-a485-aedf2d998fd6,Trading,1,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
c1579d60-afc1-4c5e-818f-81704e4b8a6d,5dd3d820-118b-4e94-9ad7-c036d5784c05,Healthcare,3,4.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
c1579d60-afc1-4c5e-818f-81704e4b8a6d,337cc5f2-fc72-4cb6-ba10-e321e16af589,Government agencies,3,4.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
c1579d60-afc1-4c5e-818f-81704e4b8a6d,95038c56-623e-42df-b46f-0416b96d8a10,IT shared services,3,4.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
c1579d60-afc1-4c5e-818f-81704e4b8a6d,3d94e03e-3e8b-4a54-912d-e22dac57863f,Other industries,3,4.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
5f188079-f628-444e-a179-2a682e541659,8757c4b6-5284-4acc-9036-d49f2869ad62,Insurance,3,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
d6eac54a-32e3-45d9-a8f0-44f4fbace36f,97ae2b6c-ba62-4911-b4a6-46519d53b01b,Finance IT,3,4.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
217b1964-33ea-4c09-868a-a29a010417ba,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,3,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
217b1964-33ea-4c09-868a-a29a010417ba,8ca09f4a-676a-468c-b847-cfd6af9d1821,Telecommunications,3,5.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
217b1964-33ea-4c09-868a-a29a010417ba,3d94e03e-3e8b-4a54-912d-e22dac57863f,Other industries,3,5.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
217b1964-33ea-4c09-868a-a29a010417ba,79b3555b-8b73-4ba5-b801-e949b3f0f3ea,Investment Banking,3,4.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
31e0158c-c430-48b3-8c69-d7578cdb4035,3db8d320-8a86-401c-8d2a-9b8171fdd44a,Security IT,2,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
80c145fb-5331-4f9e-82d3-a63489521da9,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
80c145fb-5331-4f9e-82d3-a63489521da9,95038c56-623e-42df-b46f-0416b96d8a10,IT shared services,4,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
4051e42e-3431-4697-950f-6631baa6b8b8,3241708b-d95a-48d4-a66c-9130975d692e,Insurance company,3,6.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
4051e42e-3431-4697-950f-6631baa6b8b8,91832af1-28f5-4b5b-a2f0-5e8204d26467,Financial industry technology,1,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
4051e42e-3431-4697-950f-6631baa6b8b8,d959979c-cc7a-42d4-81e5-39c437aa4eef,Wealth manager,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
4051e42e-3431-4697-950f-6631baa6b8b8,d3507383-a11f-4557-84a6-8abd955c0e17,Central bank / financial regulator,3,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
4051e42e-3431-4697-950f-6631baa6b8b8,8757c4b6-5284-4acc-9036-d49f2869ad62,Insurance,3,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
b2162a73-de38-498c-a137-5ef84bf4953f,d3507383-a11f-4557-84a6-8abd955c0e17,Central bank / financial regulator,3,4.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
b2162a73-de38-498c-a137-5ef84bf4953f,c47a2054-cd5d-4dcb-a3c2-ba10112c8cc9,Investment bank / global markets,4,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
ded8eb2f-df45-4ea6-934a-a6c600f43d4f,79b3555b-8b73-4ba5-b801-e949b3f0f3ea,Investment Banking,3,8.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
cd504285-ade2-4818-b30b-5c569d86c59f,79b3555b-8b73-4ba5-b801-e949b3f0f3ea,Investment Banking,1,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
ef6a2a44-4322-434c-9b42-4ef386f8408c,95038c56-623e-42df-b46f-0416b96d8a10,IT shared services,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
ef6a2a44-4322-434c-9b42-4ef386f8408c,3241708b-d95a-48d4-a66c-9130975d692e,Insurance company,3,1.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
ef6a2a44-4322-434c-9b42-4ef386f8408c,97ae2b6c-ba62-4911-b4a6-46519d53b01b,Finance IT,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
ef6a2a44-4322-434c-9b42-4ef386f8408c,3d94e03e-3e8b-4a54-912d-e22dac57863f,Other industries,3,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
ef6a2a44-4322-434c-9b42-4ef386f8408c,d9de6682-85f3-408a-942e-9acc4ca577ce,Consulting and financial services,3,1.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
75dd8b97-64ee-416e-8f97-de4ac9a6ef46,c385417d-973b-41b5-b07f-030e603aae0b,Retail bank,3,6.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
75dd8b97-64ee-416e-8f97-de4ac9a6ef46,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,3,13.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
bb78d858-20e7-4a56-94bb-0d02646af6c5,c47a2054-cd5d-4dcb-a3c2-ba10112c8cc9,Investment bank / global markets,4,10.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
a63ad4c5-9cdb-4731-92dc-924ba7db24a4,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,4,4.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
ac89cd4a-2886-49da-a441-ba548683130f,d9de6682-85f3-408a-942e-9acc4ca577ce,Consulting and financial services,4,5.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
0c267d37-dd31-4b35-8ee2-9f8c4a1105f3,8ca09f4a-676a-468c-b847-cfd6af9d1821,Telecommunications,3,6.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
0c267d37-dd31-4b35-8ee2-9f8c4a1105f3,3241708b-d95a-48d4-a66c-9130975d692e,Insurance company,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
e43e4b94-9757-4cbb-9973-d66af9a52a9a,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
7652e7ca-30f9-4993-b7fb-ae1c3c69d2b1,d9de6682-85f3-408a-942e-9acc4ca577ce,Consulting and financial services,3,1.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
7652e7ca-30f9-4993-b7fb-ae1c3c69d2b1,3d94e03e-3e8b-4a54-912d-e22dac57863f,Other industries,4,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
acd3532d-24a5-4efe-8cf2-9e6e00c874ac,c385417d-973b-41b5-b07f-030e603aae0b,Retail bank,3,5.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
613c1df9-843e-4aac-bf75-5eaeefd23b13,97ae2b6c-ba62-4911-b4a6-46519d53b01b,Finance IT,3,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
bb61eb80-6e4e-42cb-9720-a6c8d064ca52,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,3,1.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
bb61eb80-6e4e-42cb-9720-a6c8d064ca52,3d94e03e-3e8b-4a54-912d-e22dac57863f,Other industries,3,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
bb61eb80-6e4e-42cb-9720-a6c8d064ca52,5dd3d820-118b-4e94-9ad7-c036d5784c05,Healthcare,3,4.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
38f163b7-ea80-4637-b9f5-6a6f5f998bf7,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,3,4.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
0456caf8-acc5-4d02-bec8-7820e66282cb,337cc5f2-fc72-4cb6-ba10-e321e16af589,Government agencies,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
0456caf8-acc5-4d02-bec8-7820e66282cb,c47a2054-cd5d-4dcb-a3c2-ba10112c8cc9,Investment bank / global markets,3,5.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
0456caf8-acc5-4d02-bec8-7820e66282cb,c35f013a-6484-4696-a485-aedf2d998fd6,Trading,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
9803cc00-0e0e-44dd-ac2d-529598648519,3db8d320-8a86-401c-8d2a-9b8171fdd44a,Security IT,3,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
9822e800-d8bc-4e6e-a552-b37d73bc5aff,5dd3d820-118b-4e94-9ad7-c036d5784c05,Healthcare,3,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
9822e800-d8bc-4e6e-a552-b37d73bc5aff,8ca09f4a-676a-468c-b847-cfd6af9d1821,Telecommunications,3,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
9822e800-d8bc-4e6e-a552-b37d73bc5aff,289658c2-c30a-45ef-88ab-35b866c5743d,Public Administration,3,4.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
a85adbfc-59e9-420b-82e2-f9f032d113ee,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,1,7.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
baa0f534-ddad-47f7-b42a-009c5fcb8baf,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,3,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
baa0f534-ddad-47f7-b42a-009c5fcb8baf,95038c56-623e-42df-b46f-0416b96d8a10,IT shared services,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
cb5ca696-f925-439d-a21b-16043334bccb,28390c8e-564a-4ad6-a51b-6737f4701ec0,Commercial bank,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
cb5ca696-f925-439d-a21b-16043334bccb,89331b1a-46a4-44b3-b51e-66f5f1bd43b1,Market data and reference data provider,3,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
cb5ca696-f925-439d-a21b-16043334bccb,3d94e03e-3e8b-4a54-912d-e22dac57863f,Other industries,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
cb5ca696-f925-439d-a21b-16043334bccb,8ca09f4a-676a-468c-b847-cfd6af9d1821,Telecommunications,3,4.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
cb5ca696-f925-439d-a21b-16043334bccb,419c38d0-05b2-40ce-9ece-cf60f2c78329,Government Services,3,4.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
cb5ca696-f925-439d-a21b-16043334bccb,3241708b-d95a-48d4-a66c-9130975d692e,Insurance company,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
cb5ca696-f925-439d-a21b-16043334bccb,e7f5f5c5-d866-4cd0-9576-969f44ab3611,Hedge fund,3,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
9dbbfa0c-3c3b-4d2e-b2c3-01da498ca963,97ae2b6c-ba62-4911-b4a6-46519d53b01b,Finance IT,4,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
9dbbfa0c-3c3b-4d2e-b2c3-01da498ca963,5dd3d820-118b-4e94-9ad7-c036d5784c05,Healthcare,1,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
03dd3a52-c703-40e7-a2c3-f170728b7ea0,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,4,5.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
03dd3a52-c703-40e7-a2c3-f170728b7ea0,c47a2054-cd5d-4dcb-a3c2-ba10112c8cc9,Investment bank / global markets,3,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
dc6c6bee-a09b-4f9b-901c-3cfa433e82fe,8757c4b6-5284-4acc-9036-d49f2869ad62,Insurance,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
a2bccf1b-9adc-4c79-9f8d-99321dd6bbbb,5ac16105-8a0f-4dfa-9dec-28ee6d4b224c,Cash Management,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
a2bccf1b-9adc-4c79-9f8d-99321dd6bbbb,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
a2bccf1b-9adc-4c79-9f8d-99321dd6bbbb,8ca09f4a-676a-468c-b847-cfd6af9d1821,Telecommunications,3,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
24b69390-424a-42ae-baee-3d2fb5821de1,8ca09f4a-676a-468c-b847-cfd6af9d1821,Telecommunications,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
c682b51a-dc38-4f11-9d49-6645c3add247,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,4,10.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
eabb01fd-2cea-42af-96c8-3d653b13acf1,79b3555b-8b73-4ba5-b801-e949b3f0f3ea,Investment Banking,4,7.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
eabb01fd-2cea-42af-96c8-3d653b13acf1,6c0b81c7-e792-4b7a-a52a-1e392de92a4a,Treasury function,4,9.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
ea659bc4-68af-4c18-a1ac-eda5ad64f744,3d94e03e-3e8b-4a54-912d-e22dac57863f,Other industries,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
ea659bc4-68af-4c18-a1ac-eda5ad64f744,d3507383-a11f-4557-84a6-8abd955c0e17,Central bank / financial regulator,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
24c45cec-3809-4029-8ea1-a8a300783e22,c47a2054-cd5d-4dcb-a3c2-ba10112c8cc9,Investment bank / global markets,5,10.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
828338b4-a188-433d-9235-9219bd9724f4,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,3,6.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
75dd8b97-64ee-416e-8f97-de4ac9a6ef46,9b20b634-f340-4187-a036-9d00910c5539,Clearing house,3,5.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
ac674446-ccd9-4162-966e-3a728b40119f,95038c56-623e-42df-b46f-0416b96d8a10,IT shared services,4,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
ac674446-ccd9-4162-966e-3a728b40119f,97ae2b6c-ba62-4911-b4a6-46519d53b01b,Finance IT,3,3.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
634c0d74-d941-46c5-b293-810b5e897d7a,95038c56-623e-42df-b46f-0416b96d8a10,IT shared services,3,5.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
634c0d74-d941-46c5-b293-810b5e897d7a,28cf84cc-f35e-48ec-9f14-7fc970760e63,Government agency or institution,3,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
634c0d74-d941-46c5-b293-810b5e897d7a,97ae2b6c-ba62-4911-b4a6-46519d53b01b,Finance IT,3,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
8601dace-47ff-42ab-a9f0-484b1a064d94,c385417d-973b-41b5-b07f-030e603aae0b,Retail bank,1,8.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
62def47e-7f0f-4926-9f69-739eebd239b5,3241708b-d95a-48d4-a66c-9130975d692e,Insurance company,1,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
3f447666-1dbc-4549-9a08-a0fbc0a4df2e,97ae2b6c-ba62-4911-b4a6-46519d53b01b,Finance IT,1,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
4bc9b64b-81f8-49fb-a6f2-a4ae00b6933b,97ae2b6c-ba62-4911-b4a6-46519d53b01b,Finance IT,3,5.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
b3c0699a-9081-407a-bcf6-5b36b003d798,58c712ba-319f-4698-8a67-f6f4b3df2493,Banking,3,2.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
b3c0699a-9081-407a-bcf6-5b36b003d798,c47a2054-cd5d-4dcb-a3c2-ba10112c8cc9,Investment bank / global markets,3,10.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
8b62702e-a2be-471c-a16d-a5f0007d5bfa,d9de6682-85f3-408a-942e-9acc4ca577ce,Consulting and financial services,3,8.0,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
8b62702e-a2be-471c-a16d-a5f0007d5bfa,5dd3d820-118b-4e94-9ad7-c036d5784c05,Healthcare,3,0.5,2026-05-04 11:32:00.077000,2026-05-05 11:46:56.465785,UTC-4
